Date,Open,High,Low,Close,Adj Close,Volume
2020-07-24,1899.533325,1996.448242,1899.348755,1980.895752,1960.668213,60298686
2020-07-27,2011.031738,2029.491699,1964.051025,1990.171875,1969.849609,40152413
2020-07-28,1990.171875,2025.061279,1985.049194,2010.016357,1989.491333,27557211
2020-07-29,2010.201050,2014.723633,1911.024658,1935.207275,1915.446167,36331699
2020-07-30,1937.376343,1974.942383,1912.455322,1946.467896,1926.591919,36428722
2020-07-31,1951.682861,1965.066284,1894.733765,1907.932617,1888.449951,37479030
2020-08-03,1893.349243,1898.610352,1848.860596,1854.306396,1835.371460,23357691
2020-08-04,1865.013184,2000.140259,1846.230103,1985.003052,1964.733521,46020527
2020-08-05,2001.986328,2026.907227,1955.190186,1962.712646,1942.670654,37274996
2020-08-06,1990.910278,2000.786377,1945.498657,1969.773560,1949.659424,24661487
2020-08-07,1965.804688,1991.648682,1956.943970,1981.172607,1960.942261,16492208
2020-08-10,1992.848633,1998.294312,1945.775635,1956.620850,1936.641235,13479498
2020-08-11,1970.419678,1993.679321,1938.622314,1969.496704,1949.385498,23414153
2020-08-12,1957.682251,1979.834351,1944.575684,1963.774048,1943.721313,15132308
2020-08-13,1964.143311,1974.203979,1947.529297,1958.651489,1938.651123,12415161
2020-08-14,1959.112915,1990.910278,1928.377075,1951.036743,1931.114136,16612317
2020-08-17,1942.914307,1942.914307,1910.701660,1930.315430,1910.604248,15489533
2020-08-18,1924.454346,1969.958252,1922.008423,1955.421021,1935.453491,15273836
2020-08-19,1976.142334,1988.141357,1958.005371,1967.419922,1947.329956,17043771
2020-08-20,1956.759277,1960.359009,1927.223267,1935.576416,1915.811646,11268922
2020-08-21,1954.913330,1958.605347,1917.070313,1921.546875,1901.925293,12640447
2020-08-24,1930.361572,1942.452759,1911.070801,1934.376587,1914.624023,16358609
2020-08-25,1943.837280,1948.729248,1917.993286,1921.777588,1902.153687,9694004
2020-08-26,1924.454346,1982.557129,1889.380371,1972.727173,1952.583008,29935210
2020-08-27,1982.603271,1984.449341,1941.299072,1948.083130,1928.190552,14042531
2020-08-28,1956.759277,1968.666016,1944.068115,1953.205811,1933.260986,13583450
2020-08-31,2006.601318,2006.601318,1901.702393,1920.485474,1900.874756,31038066
2020-09-01,1938.299316,1958.974487,1903.594482,1926.531128,1906.858643,19308129
2020-09-02,1930.915283,1973.373291,1924.454346,1964.327881,1944.269409,13474719
2020-09-03,1964.143311,1974.065552,1941.068359,1949.467651,1929.560913,9293214
2020-09-04,1923.115967,1935.484131,1912.639893,1917.301025,1897.722778,14237972
2020-09-07,1923.531372,1943.606567,1886.842041,1922.285278,1902.656128,10963236
2020-09-08,1930.915283,1957.682251,1920.300781,1944.852661,1924.993164,13698541
2020-09-09,1924.454346,2000.878662,1921.177612,1994.925293,1974.554565,27655438
2020-09-10,2015.000610,2164.388184,2007.847290,2135.821289,2114.011719,70152202
2020-09-11,2133.975342,2157.834717,2110.992676,2141.128418,2119.264893,29735403
2020-09-14,2145.974365,2178.279297,2106.285156,2125.252930,2103.551270,22031722
2020-09-15,2133.929199,2146.666504,2111.961670,2140.297852,2118.442627,13589196
2020-09-16,2141.359131,2186.909180,2132.636963,2145.558838,2123.649902,16976147
2020-09-17,2141.359131,2154.004395,2115.376709,2121.745605,2100.079834,12914334
2020-09-18,2136.052002,2140.851563,2101.254883,2128.160400,2106.428955,16537457
2020-09-21,2122.899170,2156.127197,2074.303223,2082.148926,2060.887207,16813690
2020-09-22,2101.670166,2101.670166,2032.029907,2040.890747,2020.050415,17396127
2020-09-23,2085.979248,2101.439453,2035.491211,2059.027588,2038.002197,21494354
2020-09-24,2037.890991,2054.597168,2008.493408,2013.246948,1992.688965,14913159
2020-09-25,2020.446289,2042.413696,2000.417236,2032.168335,2011.417236,14187467
2020-09-28,2055.520264,2065.673340,2037.106445,2045.598022,2024.709595,9833424
2020-09-29,2053.674316,2089.671143,2045.598022,2072.180420,2051.020752,12921269
2020-09-30,2085.979248,2092.440186,2053.674316,2062.304443,2041.245483,12232579
2020-10-01,2089.486572,2089.486572,2043.521240,2053.905029,2032.931885,10391613
2020-10-05,2071.211182,2075.964600,2036.137329,2041.859863,2021.009766,9461399
2020-10-06,2053.905029,2061.888916,2032.122192,2040.152344,2019.319580,9206087
2020-10-07,2062.904297,2131.206299,2049.059326,2083.671875,2062.394531,26585432
2020-10-08,2085.056152,2093.363281,2050.997559,2066.826904,2045.721802,10538904
2020-10-09,2062.904297,2079.518311,2046.382568,2061.473633,2040.423218,9272749
2020-10-12,2062.904297,2082.056396,2054.828125,2064.796387,2043.712036,7113236
2020-10-13,2058.843018,2109.746582,2054.458740,2105.085449,2083.589844,11556006
2020-10-14,2103.424072,2126.591309,2093.824707,2111.361816,2089.802002,13371005
2020-10-15,2113.669189,2113.669189,2025.984253,2036.598755,2015.802246,10018098
2020-10-16,2044.444336,2060.596680,2005.355225,2008.262695,1987.755737,10791800
2020-10-19,2021.415405,2057.089355,1989.202759,2008.631836,1988.120972,15600192
2020-10-20,2011.216309,2024.138306,1986.526001,1989.895020,1969.575562,9241144
2020-10-21,2001.063354,2023.215332,1936.222534,1961.005127,1940.980591,17041160
2020-10-22,1963.589478,1968.296753,1929.992310,1944.714111,1924.856079,15401105
2020-10-23,1943.837280,1970.604248,1934.976563,1950.344482,1930.428833,11711062
2020-10-26,1940.099121,1940.099121,1863.074829,1872.858643,1853.734253,18662208
2020-10-27,1878.212036,1901.240845,1850.614380,1877.842896,1858.667603,18239448
2020-10-28,1884.580688,1899.256470,1852.829590,1856.567749,1837.609741,14962008
2020-10-29,1843.230347,1884.765381,1837.692383,1870.828003,1851.724243,15327652
2020-10-30,1876.919800,1906.086670,1866.120728,1896.302856,1876.939087,17010781
2020-11-02,1870.920288,1870.920288,1715.994873,1732.885742,1715.190674,49683447
2020-11-03,1744.469360,1762.006348,1693.796753,1707.918579,1690.478394,44345811
2020-11-04,1695.550415,1780.466431,1695.550415,1765.882935,1747.850830,40090058
2020-11-05,1804.418213,1809.956177,1783.235352,1804.464355,1786.038330,18602686
2020-11-06,1836.769409,1882.919312,1825.831787,1872.904785,1853.779907,33337043
2020-11-09,1903.317627,1909.686279,1879.227295,1892.795410,1873.467407,17919255
2020-11-10,1917.070313,1929.069336,1884.026978,1924.038940,1904.391968,18467121
2020-11-11,1928.146362,1933.684326,1825.785645,1843.414917,1824.591064,28362390
2020-11-12,1828.462402,1853.798706,1813.694336,1827.539307,1808.877686,20023263
2020-11-13,1829.385376,1879.827271,1829.154663,1842.676514,1823.860229,22694335
2020-11-14,1859.752075,1860.121216,1841.707397,1848.122192,1829.250488,2613110
2020-11-17,1924.454346,1924.454346,1832.154297,1839.769043,1820.982544,23271281
2020-11-18,1839.769043,1851.998901,1809.171631,1834.184937,1815.455444,15201145
2020-11-19,1834.184937,1855.644653,1816.647949,1821.216797,1802.619629,13898171
2020-11-20,1822.924316,1831.046753,1749.084351,1753.237915,1735.334961,28735624
2020-11-23,1800.772339,1818.309326,1777.928101,1800.495483,1782.110107,22663783
2020-11-24,1812.771362,1822.001343,1783.235352,1812.817505,1794.306152,15468134
2020-11-25,1827.539307,1839.492188,1792.650024,1797.818726,1779.460571,16318939
2020-11-26,1802.664551,1813.694336,1781.435547,1802.249146,1783.845703,12919318
2020-11-27,1791.080811,1805.479614,1773.451538,1781.204834,1763.016357,23668405
2020-12-01,1790.942383,1814.848145,1781.435547,1804.372070,1785.947144,9875343
2020-12-02,1807.694824,1810.925415,1786.004395,1807.371826,1788.916138,11094443
2020-12-03,1820.155396,1828.554688,1807.833374,1812.817505,1794.306152,13892686
2020-12-04,1817.386353,1817.386353,1790.619385,1796.849609,1778.501343,9232276
2020-12-07,1791.173218,1813.694336,1791.173218,1807.417969,1788.961792,9121094
2020-12-08,1810.140869,1859.152100,1799.849365,1840.230591,1821.439453,21701530
2020-12-09,1855.183228,1877.196777,1845.307129,1870.874146,1851.770020,14587627
2020-12-10,1865.936157,1872.304810,1846.922363,1852.460327,1833.544189,8032753
2020-12-11,1857.998291,1881.073364,1822.232056,1851.352783,1832.447998,13472101
2020-12-14,1853.337158,1859.844360,1833.400391,1837.969238,1819.201050,8656373
2020-12-15,1836.492432,1836.492432,1810.094604,1822.324463,1803.716064,9275632
2020-12-16,1834.923340,1841.338257,1814.340454,1824.354980,1805.725830,9280505
2020-12-17,1831.692871,1850.614380,1824.908813,1832.708130,1813.993652,10126179
2020-12-18,1827.631714,1850.522095,1813.694336,1838.199951,1819.429565,9233172
2020-12-21,1855.229370,1866.305298,1712.395142,1790.342529,1772.060669,22067770
2020-12-22,1798.926392,1808.064087,1743.038696,1787.573486,1769.320068,14070000
2020-12-23,1781.389404,1801.187744,1772.759277,1794.172974,1775.852051,9750705
2020-12-24,1797.080322,1844.891724,1796.065063,1840.599854,1821.804932,10388494
2020-12-28,1852.183472,1862.613403,1841.661255,1849.045288,1830.164063,8610749
2020-12-29,1854.306396,1857.352295,1829.892944,1836.815552,1818.059082,9305969
2020-12-30,1841.615112,1852.644897,1823.432007,1841.845825,1823.038086,11021815
2020-12-31,1839.999878,1856.983032,1826.247192,1832.431274,1813.719727,9390594
2021-01-01,1834.923340,1843.230347,1829.385376,1834.461914,1815.729614,5007587
2021-01-04,1841.476685,1844.984009,1816.463379,1837.553955,1818.790039,12256767
2021-01-05,1817.386353,1830.862183,1805.387329,1814.709717,1796.179077,12061545
2021-01-06,1814.525024,1814.617310,1758.452881,1766.852173,1748.810181,23200734
2021-01-07,1772.620850,1795.234375,1758.452881,1763.990845,1745.978149,16162959
2021-01-08,1770.313354,1789.142578,1764.867676,1784.804443,1766.579224,13770093
2021-01-11,1789.511719,1789.511719,1746.776855,1751.161133,1733.279419,16653912
2021-01-12,1756.468384,1809.079346,1753.607056,1806.356567,1787.911255,20580773
2021-01-13,1812.355957,1822.878174,1770.728760,1789.511719,1771.238403,13309729
2021-01-14,1795.234375,1815.448120,1789.742554,1809.633179,1791.154419,10776621
2021-01-15,1809.633179,1821.816772,1772.205566,1788.265747,1770.005127,10296634
2021-01-18,1799.018677,1843.230347,1775.251465,1831.185181,1812.486450,17550229
2021-01-19,1841.061279,1874.612305,1841.061279,1861.136597,1842.131958,16003307
2021-01-20,1865.751587,1899.533325,1847.291504,1896.487427,1877.121704,15462268
2021-01-21,1921.685303,1956.759277,1915.224365,1937.745483,1917.958618,19543871
2021-01-22,1948.452271,1952.467407,1878.442749,1891.780151,1872.462524,15266330
2021-01-25,1878.258179,1878.258179,1783.235352,1791.542358,1773.248291,27103552
2021-01-27,1776.774414,1776.774414,1742.623413,1749.084351,1731.223755,21185065
2021-01-28,1735.377808,1775.205322,1726.009399,1732.055054,1714.368530,17033907
2021-01-29,1748.438232,1765.790649,1689.089355,1700.119263,1682.758789,21856191
2021-02-01,1716.225586,1758.314331,1705.703369,1749.361328,1731.497925,17090476
2021-02-02,1766.852173,1790.619385,1712.118286,1777.512817,1759.362061,20735017
2021-02-03,1779.820313,1801.695313,1753.699341,1781.989380,1763.792969,15150848
2021-02-04,1775.851318,1790.619385,1758.314331,1776.128296,1757.991577,12813490
2021-02-05,1781.435547,1794.911377,1772.159424,1775.620605,1757.489136,10124023
2021-02-08,1784.204468,1817.386353,1780.512573,1801.187744,1782.795166,10591700
2021-02-09,1810.879272,1836.400146,1801.972290,1805.525757,1787.088989,9802070
2021-02-10,1803.310669,1831.923584,1778.897217,1822.278198,1803.670288,10617078
2021-02-11,1827.539307,1905.255981,1820.386108,1897.410400,1878.035400,21269639
2021-02-12,1897.225830,1917.993286,1860.213501,1884.396118,1865.153931,15248514
2021-02-15,1890.349487,1902.579224,1869.074341,1876.089111,1856.931763,7895549
2021-02-16,1882.688599,1919.285522,1878.304321,1900.917847,1881.506836,10710830
2021-02-17,1901.379272,1934.561157,1892.703125,1922.839111,1903.204224,11871497
2021-02-18,1924.454346,1946.052490,1900.548584,1908.486450,1888.998413,9323438
2021-02-19,1898.610352,1942.868164,1895.195190,1920.116211,1900.509277,11701741
2021-02-22,1919.839355,1928.977051,1841.338257,1853.475708,1834.549194,11902167
2021-02-23,1890.303345,1894.826050,1858.552124,1867.643677,1848.572510,12822054
2021-02-24,1873.689331,1906.225098,1870.135742,1902.302368,1882.877441,5403831
2021-02-25,1916.147339,1986.295288,1913.378296,1979.234375,1959.023682,17427846
2021-02-26,1953.990356,1969.588989,1911.255371,1925.192749,1905.533936,18740607
2021-03-01,1947.713867,1949.375366,1903.686890,1939.868408,1920.059692,8840382
2021-03-02,1958.605347,1965.989258,1928.238647,1943.837280,1923.988037,8575380
2021-03-03,1957.728516,2048.967041,1944.944946,2032.537598,2011.782593,15962230
2021-03-04,2012.139282,2021.323120,1991.556396,2008.308838,1987.801270,10717877
2021-03-05,1989.987305,2041.629150,1987.264404,2010.939331,1990.404907,12755833
2021-03-08,2001.524780,2060.042969,2001.063354,2022.384644,2001.733398,9753420
2021-03-09,2030.599243,2043.336670,1981.311157,2022.338379,2001.687622,7577242
2021-03-10,2037.060303,2044.536621,2003.140015,2013.939087,1993.374023,5759679
2021-03-12,2025.984253,2036.506470,1960.359009,1973.004150,1952.857178,8432476
2021-03-15,1975.265503,1983.433960,1920.300781,1946.514038,1926.637451,8349049
2021-03-16,1951.221313,1962.297363,1934.145874,1938.853149,1919.054810,6936900
2021-03-17,1936.499512,1941.068359,1878.396606,1897.087402,1877.715576,9605118
2021-03-18,1913.286011,1924.269775,1846.922363,1854.398682,1835.462769,10323740
2021-03-19,1837.692383,1934.468872,1830.123779,1921.685303,1902.062378,20893714
2021-03-22,1911.532349,1914.301270,1876.642944,1903.594482,1884.156250,9286239
2021-03-23,1903.179199,1947.252441,1897.687378,1926.761841,1907.086914,8710582
2021-03-24,1919.608521,1919.608521,1883.288574,1889.657227,1870.361206,8411407
2021-03-25,1895.841309,1895.841309,1832.154297,1838.107666,1819.338135,11000824
2021-03-26,1857.075317,1858.644409,1821.724487,1841.061279,1822.261597,10090101
2021-03-30,1853.383301,1891.134033,1838.199951,1873.043213,1853.916870,10220850
2021-03-31,1862.613403,1892.057007,1845.076294,1848.860596,1829.981201,8125398
2021-04-01,1862.613403,1873.689331,1848.906738,1866.166870,1847.110840,5861656
2021-04-05,1869.028198,1869.074341,1811.017700,1839.169189,1820.388794,7437549
2021-04-06,1849.691406,1850.568237,1817.386353,1831.508301,1812.806030,7004597
2021-04-07,1845.999390,1889.288086,1839.815308,1848.629883,1829.752930,12133176
2021-04-08,1856.152344,1866.305298,1839.538330,1850.937378,1832.036743,7684594
2021-04-09,1844.568726,1851.860352,1827.539307,1829.431519,1810.750488,7018942
2021-04-12,1808.156372,1810.371582,1753.930176,1763.990845,1745.978149,10450741
2021-04-13,1775.851318,1791.173218,1770.174927,1783.050781,1764.843384,9705594
2021-04-15,1777.974243,1810.002319,1765.698364,1794.588257,1776.263062,9861858
2021-04-16,1787.481201,1799.757080,1778.112671,1783.327637,1765.117432,7828474
2021-04-19,1757.391357,1768.836548,1744.469360,1755.268433,1737.344727,9239404
2021-04-20,1763.390869,1771.236328,1744.884766,1754.760864,1736.842529,8601834
2021-04-22,1746.546143,1767.036743,1732.193481,1759.606567,1741.638672,7245477
2021-04-23,1759.237427,1771.144043,1749.407471,1757.714478,1739.765869,5914428
2021-04-26,1772.159424,1810.925415,1764.313843,1788.634888,1770.370483,10423389
2021-04-27,1790.619385,1843.414917,1789.004150,1835.523315,1816.780151,9996262
2021-04-28,1844.014893,1853.383301,1827.677856,1843.507202,1824.682617,8561218
2021-04-29,1867.135986,1887.072876,1852.737305,1868.197510,1849.120728,8706303
2021-04-30,1853.844849,1879.227295,1834.508057,1840.922852,1822.124512,9914384
2021-05-03,1814.617310,1826.616333,1793.480713,1808.202515,1789.738403,11820093
2021-05-04,1799.849365,1816.278809,1763.852417,1769.021118,1750.957031,10924915
2021-05-05,1775.251465,1789.234863,1761.129517,1772.251709,1754.154663,6196804
2021-05-06,1773.866943,1786.004395,1759.791138,1782.312378,1764.112427,7312333
2021-05-07,1788.542603,1805.064331,1777.697388,1783.004639,1764.797852,6144274
2021-05-10,1789.696411,1796.895752,1773.036255,1777.881958,1759.727417,6970618
2021-05-11,1767.544434,1789.281006,1762.929321,1784.296875,1766.076904,6739132
2021-05-12,1781.481689,1784.066040,1760.160400,1765.836792,1747.805176,6588980
2021-05-14,1779.589478,1792.465332,1759.237427,1788.127319,1769.868164,6645808
2021-05-17,1788.127319,1812.263672,1781.758545,1809.402466,1790.926025,5936539
2021-05-18,1828.462402,1848.399170,1820.616821,1834.877197,1816.140625,6032459
2021-05-19,1827.539307,1861.182739,1820.155396,1843.276489,1824.454102,8158501
2021-05-20,1844.061035,1856.060059,1828.462402,1832.523560,1813.810913,5711266
2021-05-21,1838.615356,1854.860107,1833.077393,1848.353027,1829.478882,5392802
2021-05-24,1853.383301,1855.044800,1829.385376,1832.754272,1814.039429,4275880
2021-05-25,1842.676514,1843.230347,1809.079346,1811.986816,1793.484009,7390051
2021-05-26,1822.924316,1827.077881,1813.971313,1818.355469,1799.787598,3740102
2021-05-27,1818.586304,1839.538330,1811.156128,1823.939697,1805.314819,13409647
2021-05-28,1836.769409,1942.914307,1836.769409,1933.499756,1913.756104,28234965
2021-05-31,1940.145264,2022.938354,1924.500488,1993.956177,1973.595215,29562071
2021-06-01,1999.217285,2032.445313,1981.218750,2001.894043,1981.452026,14006916
2021-06-02,1990.910278,2039.367798,1990.910278,2031.753052,2011.006104,12315081
2021-06-03,2049.982178,2076.749268,2026.999634,2039.506226,2018.680176,11987128
2021-06-04,2044.259644,2045.782593,2016.062012,2021.830811,2001.185181,7234323
2021-06-07,2032.445313,2069.365234,2016.754272,2055.889404,2034.896118,8168286
2021-06-08,2055.151123,2055.658691,2028.891724,2044.075073,2023.202393,4837367
2021-06-09,2048.136230,2049.982178,1991.787109,2007.524292,1987.024780,5704580
2021-06-10,2024.507446,2058.289307,2009.877930,2014.908325,1994.333374,7077826
2021-06-11,2014.816040,2056.443359,2012.231567,2042.736694,2028.926270,6881389
2021-06-14,2044.444336,2084.364014,2026.030396,2072.041992,2058.033691,10166218
2021-06-15,2086.902344,2099.731934,2067.796143,2076.749268,2062.708984,7587107
2021-06-16,2072.041992,2074.026367,2035.998779,2041.306030,2027.505249,5398674
2021-06-17,2030.599243,2062.904297,2012.046997,2045.044189,2031.218262,7872987
2021-06-18,2054.135742,2062.904297,2016.154297,2054.274170,2040.385864,14684513
2021-06-21,2033.829834,2074.441650,2030.737793,2064.980957,2051.020264,6093224
2021-06-22,2080.441162,2086.902344,2048.459229,2054.366455,2040.477417,6435956
2021-06-23,2076.749268,2077.302979,2032.168335,2035.537354,2021.775635,8326975
2021-06-24,2036.921875,2044.075073,1975.219360,1987.679810,1974.241699,45730987
2021-06-25,1987.679810,1987.679810,1920.854614,1942.406616,1929.274536,27677511
2021-06-28,1958.605347,1962.758789,1920.762329,1925.377319,1912.360352,10138521
2021-06-29,1928.607788,1946.606323,1923.623657,1927.038696,1914.010620,13572031
2021-06-30,1934.838013,1959.205200,1930.038452,1948.129272,1934.958618,9881429
2021-07-01,1954.913330,1959.666748,1933.684326,1936.407227,1923.315674,6267203
2021-07-02,1935.530273,1968.666016,1931.792114,1965.112427,1951.826782,7043310
2021-07-05,1971.942627,1987.725952,1967.373779,1984.633911,1971.216309,5851143
2021-07-06,1979.788208,1983.433960,1956.943970,1961.189697,1947.930664,5035062
2021-07-07,1963.912598,1963.912598,1936.453369,1947.575439,1934.408325,5227446
2021-07-08,1953.944214,1953.944214,1920.762329,1931.469116,1918.411011,5592730
2021-07-09,1927.223267,1930.638428,1907.009644,1911.716919,1898.792358,4518837
2021-07-12,1919.608521,1939.683838,1914.762817,1923.623657,1910.618652,4292646
2021-07-13,1938.299316,1941.114502,1927.269531,1938.022461,1924.920044,3358566
2021-07-14,1938.622314,1944.621826,1920.993042,1925.377319,1912.360352,4266272
2021-07-15,1933.684326,1933.684326,1918.454834,1922.008423,1909.014282,4724178
2021-07-16,1926.992554,1951.913574,1926.854126,1949.744507,1936.562866,4414092
2021-07-19,1938.299316,1960.451294,1931.146118,1937.330200,1924.232422,4177224
2021-07-20,1937.837769,1945.683350,1923.531372,1932.576660,1919.511108,3370732
2021-07-22,1955.836304,1960.359009,1936.591797,1957.405396,1944.171997,3986198
2021-07-23,1970.096680,1970.096680,1940.191406,1943.560425,1930.420532,4968515
2021-07-26,1945.683350,1957.682251,1911.624634,1916.931885,1903.972046,6194834
2021-07-27,1916.885742,1923.254395,1884.765381,1896.764282,1883.940796,5412261
2021-07-28,1899.533325,1899.533325,1860.998047,1880.473389,1867.760010,6448924
2021-07-29,1895.841309,1914.670532,1886.057495,1895.149048,1882.336426,6882869
2021-07-30,1899.533325,1908.717163,1874.704590,1878.581299,1865.880859,5675304
2021-08-02,1896.118286,1919.285522,1883.980835,1912.916870,1899.984253,5462552
2021-08-03,1929.069336,1929.992310,1905.255981,1926.992554,1913.964722,5908649
2021-08-04,1933.130493,1951.221313,1926.300293,1941.760620,1928.632935,6584900
2021-08-05,1951.498169,1988.879639,1942.222046,1969.912109,1956.593994,10626039
2021-08-06,1965.943115,1981.634155,1918.685547,1928.192505,1915.156616,8310493
2021-08-09,1920.762329,1928.884766,1907.378784,1917.208740,1904.246948,3747071
2021-08-10,1921.685303,1950.298340,1914.070557,1927.269531,1914.239746,5959599
2021-08-11,1935.484131,1956.759277,1922.977539,1954.267212,1941.054932,4592481
2021-08-12,1961.281982,1962.481934,1942.914307,1947.990845,1934.821045,4068806
2021-08-13,1954.267212,1984.357056,1946.560181,1980.434204,1967.045044,6390450
2021-08-16,1983.849365,2033.368286,1964.281738,2006.139771,1992.576782,10967722
2021-08-17,2001.847900,2016.938843,1982.464844,1997.602051,1984.096924,6329084
2021-08-18,2006.601318,2018.415649,1986.849121,2005.355225,1991.797607,5037930
2021-08-20,1977.988281,2004.755249,1972.450317,1982.834106,1969.428711,4713141
2021-08-23,2006.601318,2006.601318,1968.112183,1995.848389,1982.354980,4927197
2021-08-24,1998.340454,2023.215332,1989.618042,2015.554443,2001.927856,5932236
2021-08-25,2017.123535,2049.059326,2012.231567,2032.999023,2019.254517,6690279
2021-08-26,2037.983276,2072.041992,2035.214233,2058.704590,2044.786133,9294808
2021-08-27,2064.750244,2070.057617,2045.413452,2055.889404,2041.990112,5240318
2021-08-30,2076.749268,2100.608887,2064.565674,2095.439941,2081.273193,7013531
2021-08-31,2101.577881,2107.900391,2069.595947,2084.271729,2070.180664,13242731
2021-09-01,2097.978271,2116.345947,2088.748291,2092.532471,2078.385498,5572743
2021-09-02,2081.364258,2130.098633,2081.364258,2117.730469,2103.413086,4978385
2021-09-03,2132.129150,2210.584229,2125.206787,2204.584717,2189.680176,15332214
2021-09-06,2227.198242,2289.039307,2226.275146,2238.828125,2223.692139,16820855
2021-09-07,2242.889160,2268.733154,2226.275146,2252.949951,2237.718506,8674941
2021-09-08,2263.195313,2265.041260,2221.337158,2244.135254,2228.963135,7150825
2021-09-09,2240.950928,2250.134766,2230.059570,2238.828125,2223.692139,4481624
2021-09-13,2245.658203,2245.658203,2185.709473,2188.939941,2174.141357,8155580
2021-09-14,2192.124268,2209.661133,2183.817139,2186.078613,2171.299316,4454178
2021-09-15,2186.124756,2211.276367,2186.124756,2195.170166,2180.329346,4535537
2021-09-16,2198.169922,2249.119385,2184.740234,2241.227783,2226.075439,6724441
2021-09-17,2257.657227,2266.748779,2192.677979,2206.476807,2191.559570,17441066
2021-09-20,2189.447510,2232.136230,2187.509277,2209.984375,2195.043213,5889909
2021-09-21,2219.814209,2230.520996,2200.431152,2219.537354,2204.531738,4957868
2021-09-22,2222.583252,2253.965088,2213.583984,2243.350830,2228.184326,5497956
2021-09-23,2258.949463,2304.730225,2257.195801,2298.177002,2282.639648,7874198
2021-09-24,2310.775879,2312.529541,2281.655273,2291.531250,2276.038818,7596081
2021-09-27,2295.500244,2335.096924,2284.701172,2330.066650,2314.313721,7686917
2021-09-28,2338.881104,2367.401855,2319.313477,2351.849365,2335.948975,9017629
2021-09-29,2372.109131,2372.109131,2326.005371,2333.204834,2317.430664,4859937
2021-09-30,2330.574219,2339.435059,2307.822266,2325.266846,2309.546387,6795327
2021-10-01,2309.299072,2344.234619,2302.884277,2329.374268,2313.625977,4479464
2021-10-04,2356.418213,2376.585693,2341.696289,2359.325684,2343.375000,5459276
2021-10-05,2358.356445,2410.875244,2351.203125,2408.290771,2392.009033,6766817
2021-10-06,2418.212891,2418.212891,2354.664551,2362.740723,2346.766846,5129440
2021-10-07,2395.184082,2398.645508,2369.986328,2374.324463,2358.272217,3168332
2021-10-08,2386.184814,2477.700439,2382.723633,2465.562988,2448.894043,7886246
2021-10-11,2493.391357,2510.559082,2441.657227,2448.395020,2431.842041,7384333
2021-10-12,2441.334229,2476.408203,2437.872803,2462.378418,2445.730957,3341005
2021-10-13,2472.716064,2510.097656,2463.762939,2487.437988,2470.621094,4979881
2021-10-14,2492.422119,2508.205566,2480.284668,2492.468262,2475.617432,4311734
2021-10-18,2463.116943,2533.634033,2457.302002,2499.114014,2482.218262,6797239
2021-10-19,2514.066406,2539.495117,2499.483154,2521.496582,2504.449463,4416704
2021-10-20,2531.557373,2531.557373,2484.253662,2492.468262,2475.617432,6355285
2021-10-21,2517.389404,2517.943115,2402.752686,2420.566650,2404.201904,10415834
2021-10-22,2418.259033,2459.701904,2410.413574,2425.089355,2408.694092,5513737
2021-10-25,2473.639160,2473.639160,2372.109131,2401.460449,2385.224854,8599208
2021-10-26,2415.582520,2463.393799,2402.706543,2456.148193,2439.542725,4875089
2021-10-27,2447.795166,2470.685547,2418.212891,2425.089355,2408.694092,4948149
2021-10-28,2418.259033,2434.826904,2391.030762,2398.506836,2382.291260,4943090
2021-10-29,2396.245605,2396.245605,2309.068359,2340.958008,2325.131592,7116512
2021-11-01,2340.958008,2359.187256,2302.053467,2342.388672,2326.552490,7740557
2021-11-02,2349.034180,2351.803223,2303.114990,2308.237549,2292.632080,5284565
2021-11-03,2313.083252,2325.959229,2271.502197,2292.362061,2276.864014,5994715
2021-11-04,2300.991943,2312.021973,2298.269287,2306.437744,2290.844482,852828
2021-11-08,2325.405273,2325.959229,2267.256348,2309.299072,2293.686523,10168591
2021-11-09,2312.114258,2334.173828,2295.546387,2327.528320,2311.792480,7841248
2021-11-10,2322.913330,2361.033203,2310.868164,2353.556885,2337.645264,5126735
2021-11-11,2344.465332,2372.570557,2340.311768,2357.848877,2341.908203,5361239
2021-11-12,2365.555908,2398.645508,2360.110107,2393.430420,2377.249268,4356170
2021-11-15,2399.799072,2401.829834,2372.109131,2379.308594,2363.222900,2401634
2021-11-16,2374.001221,2376.724121,2302.884277,2324.020996,2308.308838,5668790
2021-11-17,2306.530029,2306.530029,2271.502197,2274.271240,2258.895508,5101014
2021-11-18,2270.579102,2297.346191,2261.395264,2282.854980,2267.421387,4252812
2021-11-22,2248.519531,2260.426270,2169.972168,2181.740479,2166.990234,12062153
2021-11-23,2153.404297,2216.353027,2131.206299,2202.138672,2187.250732,12663499
2021-11-24,2196.739258,2224.336914,2163.095947,2170.341553,2155.668457,8410148
2021-11-25,2190.278320,2309.345215,2175.648682,2300.991943,2285.435547,21200968
2021-11-26,2277.778564,2286.823975,2216.583740,2226.829102,2211.774170,7881569
2021-11-29,2251.288574,2307.499268,2214.368408,2253.503662,2238.268555,12162677
2021-11-30,2277.963135,2285.254883,2204.907715,2220.183350,2205.173340,16086149
2021-12-01,2245.658203,2283.501221,2238.366455,2277.040283,2261.645752,5052305
2021-12-02,2279.532227,2303.991699,2272.055908,2291.669678,2276.176270,6360205
2021-12-03,2306.022461,2306.114746,2215.199219,2222.813965,2207.786133,9611240
